year,state,state_fips,candidate,party,candidatevotes,totalvotes,vote_share,two_party_votes,two_party_vote_share
1996,Vermont,50,"CLINTON, BILL",Democrat,137894,258449,53.35443356329488,218246,63.18283038406202
1996,Vermont,50,"DOLE, ROBERT",Republican,80352,258449,31.0900796675553,218246,36.81716961593798
2000,Vermont,50,"GORE, AL",Democrat,149022,294308,50.63470921619528,268797,55.4403508967734
2000,Vermont,50,"BUSH, GEORGE W.",Republican,119775,294308,40.69716079753184,268797,44.5596491032266
2004,Vermont,50,"KERRY, JOHN",Democrat,184067,312309,58.93746257712714,305247,60.30100213925116
2004,Vermont,50,"BUSH, GEORGE W.",Republican,121180,312309,38.80131536395045,305247,39.69899786074884
2008,Vermont,50,"OBAMA, BARACK H.",Democrat,219262,325046,67.45568319560924,318236,68.8991817393381
2008,Vermont,50,"MCCAIN, JOHN",Republican,98974,325046,30.449228724549755,318236,31.1008182606619
2012,Vermont,50,"OBAMA, BARACK H.",Democrat,199239,299290,66.5705503023823,291937,68.24725882639062
2012,Vermont,50,"ROMNEY, MITT",Republican,92698,299290,30.97263523672692,291937,31.752741173609376
2016,Vermont,50,"CLINTON, HILLARY",Democrat,178573,320467,55.72274212321393,273942,65.18642632382037
2016,Vermont,50,"TRUMP, DONALD J.",Republican,95369,320467,29.75938240130809,273942,34.81357367617963
2020,Vermont,50,"BIDEN, JOSEPH R. JR",Democrat,242820,370968,65.45578055250049,355524,68.29918655280656
2020,Vermont,50,"TRUMP, DONALD J.",Republican,112704,370968,30.38105712622113,355524,31.70081344719344
1948,Virginia,51,Harry Truman,Democrat,200786,419256,47.89102600797603,372856,53.85081640096981
1948,Virginia,51,Thomas Dewey,Republican,172070,419256,41.04175014788101,372856,46.14918359903019
1952,Virginia,51,Adlai Stevenson,Democrat,268677,619689,43.356748304391395,617714,43.49537164448272
1952,Virginia,51,Dwight Eisenhower,Republican,349037,619689,56.32454344033862,617714,56.50462835551728
1956,Virginia,51,Adlai Stevenson,Democrat,267760,697978,38.36224064368791,654219,40.928190712895834
1956,Virginia,51,Dwight Eisenhower,Republican,386459,697978,55.36836404585818,654219,59.071809287104166
1960,Virginia,51,John Kennedy,Democrat,362327,771449,46.96707105719238,766848,47.24886809380738
1960,Virginia,51,Richard Nixon,Republican,404521,771449,52.43651881070557,766848,52.75113190619262
1964,Virginia,51,Lyndon Johnson,Democrat,558038,1042267,53.540791371116995,1039372,53.68992045196523
1964,Virginia,51,Barry Goldwater,Republican,481334,1042267,46.181448707480904,1039372,46.31007954803477
1968,Virginia,51,Hubert Humphrey,Democrat,442387,1361491,32.492833224751394,1032706,42.83765176148875
1968,Virginia,51,Richard Nixon,Republican,590319,1361491,43.35827412740885,1032706,57.16234823851125
1972,Virginia,51,George McGovern,Democrat,438887,1457019,30.122256470231346,1427380,30.7477336098306
1972,Virginia,51,Richard Nixon,Republican,988493,1457019,67.8435216012969,1427380,69.2522663901694
1976,Virginia,51,"FORD, GERALD",Republican,836554,1697094,49.29332140706408,1650450,50.686418855463664
1976,Virginia,51,"CARTER, JIMMY",Democrat,813896,1697094,47.95821563213352,1650450,49.313581144536336
1980,Virginia,51,"REAGAN, RONALD",Republican,989609,1866032,53.03279900880585,1741783,56.815860529124464
1980,Virginia,51,"CARTER, JIMMY",Democrat,752174,1866032,40.308740686118995,1741783,43.184139470875536
1984,Virginia,51,"REAGAN, RONALD",Republican,1337078,2146635,62.2871610683698,2133328,62.67568793921985
1984,Virginia,51,"MONDALE, WALTER",Democrat,796250,2146635,37.09293848278818,2133328,37.32431206078015
1988,Virginia,51,"BUSH, GEORGE H.W.",Republican,1309162,2191609,59.73519911626572,2168961,60.35894605758241
1988,Virginia,51,"DUKAKIS, MICHAEL",Democrat,859799,2191609,39.23140487194568,2168961,39.64105394241759
1992,Virginia,51,"BUSH, GEORGE H.W.",Republican,1150517,2559129,44.95736635394308,2189167,52.55501293414344
1992,Virginia,51,"CLINTON, BILL",Democrat,1038650,2559129,40.58607440265809,2189167,47.44498706585656
1996,Virginia,51,"DOLE, ROBERT",Republican,1138350,2416642,47.1046187230049,2229410,51.060594507066895
1996,Virginia,51,"CLINTON, BILL",Democrat,1091060,2416642,45.14777116345739,2229410,48.939405492933105
2000,Virginia,51,"BUSH, GEORGE W.",Republican,1437490,2739447,52.47372918694904,2654780,54.14723630583325
2000,Virginia,51,"GORE, AL",Democrat,1217290,2739447,44.43561054475593,2654780,45.85276369416675
2004,Virginia,51,"BUSH, GEORGE W.",Republican,1716959,3195415,53.73195656902155,3171701,54.13369671353006
2004,Virginia,51,"KERRY, JOHN",Democrat,1454742,3195415,45.525917603816715,3171701,45.86630328646994
2008,Virginia,51,"OBAMA, BARACK H.",Democrat,1959532,3723260,52.62946987317566,3684537,53.18258440612755
2008,Virginia,51,"MCCAIN, JOHN",Republican,1725005,3723260,46.33050069025531,3684537,46.81741559387245
2012,Virginia,51,"OBAMA, BARACK H.",Democrat,1971820,3854489,51.15645679621864,3794342,51.96737668876448
2012,Virginia,51,"ROMNEY, MITT",Republican,1822522,3854489,47.28310289638912,3794342,48.03262331123552
2016,Virginia,51,"CLINTON, HILLARY",Democrat,1981473,3982752,49.7513528334177,3750916,52.8263762771547
2016,Virginia,51,"TRUMP, DONALD J.",Republican,1769443,3982752,44.42764701392404,3750916,47.1736237228453
2020,Virginia,51,"BIDEN, JOSEPH R. JR",Democrat,2413568,4460524,54.10951717780243,4375998,55.15468699939991
2020,Virginia,51,"TRUMP, DONALD J.",Republican,1962430,4460524,43.99550366728214,4375998,44.84531300060009
1948,Washington,53,Harry Truman,Democrat,476165,905059,52.61148720691137,862480,55.20881643632316
1948,Washington,53,Thomas Dewey,Republican,386315,905059,42.68395762044243,862480,44.79118356367684
1952,Washington,53,Adlai Stevenson,Democrat,492845,1102708,44.69406225401466,1091952,45.13430993303735
1952,Washington,53,Dwight Eisenhower,Republican,599107,1102708,54.33052086318409,1091952,54.86569006696265
1956,Washington,53,Adlai Stevenson,Democrat,523002,1150889,45.44330513194583,1143432,45.739667947022646
1956,Washington,53,Dwight Eisenhower,Republican,620430,1150889,53.9087609665224,1143432,54.260332052977354
1960,Washington,53,John Kennedy,Democrat,599298,1241572,48.26929086673991,1228571,48.7800867837512
1960,Washington,53,Richard Nixon,Republican,629273,1241572,50.68356889491709,1228571,51.2199132162488
1964,Washington,53,Lyndon Johnson,Democrat,779881,1258556,61.96633284494293,1250247,62.378154076754434
1964,Washington,53,Barry Goldwater,Republican,470366,1258556,37.37346609924389,1250247,37.621845923245566
1968,Washington,53,Hubert Humphrey,Democrat,616037,1304281,47.231923182197704,1204547,51.14262872266504
1968,Washington,53,Richard Nixon,Republican,588510,1304281,45.12141172032714,1204547,48.85737127733496
1972,Washington,53,George McGovern,Democrat,568334,1470847,38.639912920922434,1405469,40.43732021126044
1972,Washington,53,Richard Nixon,Republican,837135,1470847,56.91516520753008,1405469,59.56267978873956
1976,Washington,53,"FORD, GERALD",Republican,777732,1555534,49.997749968821,1495055,52.02029356779517
1976,Washington,53,"CARTER, JIMMY",Democrat,717323,1555534,46.114260440466104,1495055,47.97970643220483
1980,Washington,53,"REAGAN, RONALD",Republican,865244,1742394,49.65834363525127,1515437,57.0953460948888
1980,Washington,53,"CARTER, JIMMY",Democrat,650193,1742394,37.31607202504141,1515437,42.9046539051112
1984,Washington,53,"REAGAN, RONALD",Republican,1051670,1874910,56.09175907110208,1850022,56.84635101636629
1984,Washington,53,"MONDALE, WALTER",Democrat,798352,1874910,42.58081721255954,1850022,43.15364898363371
1988,Washington,53,"DUKAKIS, MICHAEL",Democrat,933516,1865253,50.04768790078343,1837351,50.80771175458582
1988,Washington,53,"BUSH, GEORGE H.W.",Republican,903835,1865253,48.45642923506892,1837351,49.19228824541418
1992,Washington,53,"CLINTON, BILL",Democrat,993037,2287565,43.41022003746342,1724271,57.59170107251122
1992,Washington,53,"BUSH, GEORGE H.W.",Republican,731234,2287565,31.96560534891905,1724271,42.40829892748878
1996,Washington,53,"CLINTON, BILL",Democrat,1123323,2253837,49.840472048333574,1964035,57.19465284478128
1996,Washington,53,"DOLE, ROBERT",Republican,840712,2253837,37.30136651408243,1964035,42.80534715521872
2000,Washington,53,"GORE, AL",Democrat,1247652,2487433,50.15821531675426,2356516,52.94477100940541
2000,Washington,53,"BUSH, GEORGE W.",Republican,1108864,2487433,44.5786479475025,2356516,47.05522899059459
2004,Washington,53,"KERRY, JOHN",Democrat,1510201,2859084,52.821148311836936,2815095,53.646537683452955
2004,Washington,53,"BUSH, GEORGE W.",Republican,1304894,2859084,45.64028199241435,2815095,46.353462316547045
2008,Washington,53,"OBAMA, BARACK H.",Democrat,1750848,3036878,57.65289221364836,2980064,58.75202680210895
2008,Washington,53,"MCCAIN, JOHN",Republican,1229216,3036878,40.47630494211489,2980064,41.24797319789105
2012,Washington,53,"OBAMA, BARACK H.",Democrat,1755396,3125516,56.16339829967276,3046066,57.62829827062185
2012,Washington,53,"MITT, ROMNEY",Republican,1290670,3125516,41.29462143210913,3046066,42.37170172937815
2016,Washington,53,"CLINTON, HILLARY",Democrat,1742718,3317019,52.5386800618266,2964465,58.78693120006477
2016,Washington,53,"TRUMP, DONALD J.",Republican,1221747,3317019,36.83268018663746,2964465,41.21306879993523
2020,Washington,53,"BIDEN, JOSEPH R. JR",Democrat,2369612,4087631,57.97030113530307,3954263,59.92550318479069
2020,Washington,53,"TRUMP, DONALD J.",Republican,1584651,4087631,38.76697774334327,3954263,40.07449681520931
1948,West Virginia,54,Harry Truman,Democrat,429188,748750,57.32060100166945,745439,57.575200653574605
1948,West Virginia,54,Thomas Dewey,Republican,316251,748750,42.23719532554257,745439,42.424799346425395
1952,West Virginia,54,Adlai Stevenson,Democrat,453578,873548,51.92364930146941,873548,51.92364930146941
1952,West Virginia,54,Dwight Eisenhower,Republican,419970,873548,48.07635069853059,873548,48.07635069853059
1956,West Virginia,54,Adlai Stevenson,Democrat,381534,830831,45.92197450504374,830831,45.92197450504374
1956,West Virginia,54,Dwight Eisenhower,Republican,449297,830831,54.07802549495626,830831,54.07802549495626
1960,West Virginia,54,John Kennedy,Democrat,441786,837781,52.73287410433037,837781,52.73287410433037
1960,West Virginia,54,Richard Nixon,Republican,395995,837781,47.26712589566963,837781,47.26712589566963
1964,West Virginia,54,Lyndon Johnson,Democrat,538087,792040,67.93684662390788,792040,67.93684662390788
1964,West Virginia,54,Barry Goldwater,Republican,253953,792040,32.06315337609212,792040,32.06315337609212
1968,West Virginia,54,Hubert Humphrey,Democrat,374091,754206,49.600639613050014,681646,54.88053916549059
1968,West Virginia,54,Richard Nixon,Republican,307555,754206,40.77864668273655,681646,45.11946083450941
1972,West Virginia,54,George McGovern,Democrat,277435,762399,36.38973818171325,762399,36.38973818171325
1972,West Virginia,54,Richard Nixon,Republican,484964,762399,63.61026181828675,762399,63.61026181828675
1976,West Virginia,54,"CARTER, JIMMY",Democrat,435864,750590,58.06951864533234,750590,58.06951864533234
1976,West Virginia,54,"FORD, GERALD",Republican,314726,750590,41.93048135466766,750590,41.93048135466766
1980,West Virginia,54,"CARTER, JIMMY",Democrat,367462,737715,49.81083480747985,701668,52.36978172012975
1980,West Virginia,54,"REAGAN, RONALD",Republican,334206,737715,45.30286086090157,701668,47.63021827987025
1984,West Virginia,54,"REAGAN, RONALD",Republican,405483,735742,55.112118106618894,733608,55.27243432459842
1984,West Virginia,54,"MONDALE, WALTER",Democrat,328125,735742,44.59783456700854,733608,44.72756567540158
1988,West Virginia,54,"DUKAKIS, MICHAEL",Democrat,341016,653311,52.19811085378939,651081,52.376893197620575
1988,West Virginia,54,"BUSH, GEORGE H.W.",Republican,310065,653311,47.46055094740483,651081,47.623106802379425
1992,West Virginia,54,"CLINTON, BILL",Democrat,331001,683677,48.414821618980895,572975,57.76883808194075
1992,West Virginia,54,"BUSH, GEORGE H.W.",Republican,241974,683677,35.393029164356854,572975,42.23116191805925
1996,West Virginia,54,"CLINTON, BILL",Democrat,327812,636459,51.5055958042859,561758,58.35466517610786
1996,West Virginia,54,"DOLE, ROBERT",Republican,233946,636459,36.75743449303097,561758,41.64533482389214
2000,West Virginia,54,"BUSH, GEORGE W.",Republican,336475,648124,51.915219927051,631972,53.24207401593741
2000,West Virginia,54,"GORE, AL",Democrat,295497,648124,45.59266436669526,631972,46.75792598406259
2004,West Virginia,54,"BUSH, GEORGE W.",Republican,423778,755792,56.07071786946673,750319,56.47971062974548
2004,West Virginia,54,"KERRY, JOHN",Democrat,326541,755792,43.20514109702141,750319,43.52028937025452
2008,West Virginia,54,"MCCAIN, JOHN",Republican,397466,713451,55.71034310695479,701323,56.67374376713725
2008,West Virginia,54,"OBAMA, BARACK H.",Democrat,303857,713451,42.58975038229675,701323,43.32625623286275
2012,West Virginia,54,"ROMNEY, MITT",Republican,417655,670438,62.295842419433264,655924,63.67429763204274
2012,West Virginia,54,"OBAMA, BARACK H.",Democrat,238269,670438,35.53930415638732,655924,36.32570236795726
2016,West Virginia,54,"TRUMP, DONALD J.",Republican,489371,713051,68.63057481161937,678165,72.16105225129577
2016,West Virginia,54,"CLINTON, HILLARY",Democrat,188794,713051,26.47692801777152,678165,27.838947748704225
2020,West Virginia,54,"BIDEN, JOSEPH R. JR",Democrat,235984,794652,29.696521244519612,781366,30.201467686077972
2020,West Virginia,54,"TRUMP, DONALD J.",Republican,545382,794652,68.63155192461606,781366,69.79853231392202
1948,Wisconsin,55,Harry Truman,Democrat,647310,1276800,50.69783834586466,1238269,52.275394118725416
1948,Wisconsin,55,Thomas Dewey,Republican,590959,1276800,46.2843828320802,1238269,47.724605881274584
1952,Wisconsin,55,Adlai Stevenson,Democrat,622175,1607370,38.70764043126349,1601919,38.83935454913763
1952,Wisconsin,55,Dwight Eisenhower,Republican,979744,1607370,60.95323416512689,1601919,61.16064545086237
1956,Wisconsin,55,Adlai Stevenson,Democrat,586768,1550558,37.842376744372025,1541612,38.0619766841462
1956,Wisconsin,55,Dwight Eisenhower,Republican,954844,1550558,61.58066966859673,1541612,61.9380233158538
1960,Wisconsin,55,John Kennedy,Democrat,830805,1729082,48.048906876596945,1725980,48.13526228577388
1960,Wisconsin,55,Richard Nixon,Republican,895175,1729082,51.771691568126904,1725980,51.86473771422612
1964,Wisconsin,55,Lyndon Johnson,Democrat,1050424,1691815,62.0885853358671,1688919,62.19504902248124
1964,Wisconsin,55,Barry Goldwater,Republican,638495,1691815,37.740237555524686,1688919,37.80495097751876
1968,Wisconsin,55,Hubert Humphrey,Democrat,748804,1691538,44.26764281972974,1558801,48.03717729203407
1968,Wisconsin,55,Richard Nixon,Republican,809997,1691538,47.88523816786853,1558801,51.96282270796593
1972,Wisconsin,55,George McGovern,Democrat,810174,1852890,43.72488383012483,1799604,45.01957097228057
1972,Wisconsin,55,Richard Nixon,Republican,989430,1852890,53.39928436118712,1799604,54.98042902771943
1976,Wisconsin,55,"CARTER, JIMMY",Democrat,1040232,2101336,49.50336357441171,2045219,50.86164366749966
1976,Wisconsin,55,"FORD, GERALD",Republican,1004987,2101336,47.82609730190698,2045219,49.13835633250034
1980,Wisconsin,55,"REAGAN, RONALD",Republican,1088845,2273221,47.89877447023409,2070429,52.59030857856029
1980,Wisconsin,55,"CARTER, JIMMY",Democrat,981584,2273221,43.180315508258985,2070429,47.40969142143971
1984,Wisconsin,55,"REAGAN, RONALD",Republican,1198584,2211689,54.19315283477921,2194324,54.622015709621735
1984,Wisconsin,55,"MONDALE, WALTER",Democrat,995740,2211689,45.02170060980545,2194324,45.377984290378265
1988,Wisconsin,55,"DUKAKIS, MICHAEL",Democrat,1126794,2191608,51.41403024628491,2174293,51.82346629456104
1988,Wisconsin,55,"BUSH, GEORGE H.W.",Republican,1047499,2191608,47.79591058254943,2174293,48.17653370543896
1992,Wisconsin,55,"CLINTON, BILL",Democrat,1041066,2531064,41.13155574098482,1971921,52.79450850211545
1992,Wisconsin,55,"BUSH, GEORGE H.W.",Republican,930855,2531064,36.77722096319967,1971921,47.20549149788455
1996,Wisconsin,55,"CLINTON, BILL",Democrat,1071971,2196169,48.8109521626068,1917000,55.91919666145018
1996,Wisconsin,55,"DOLE, ROBERT",Republican,845029,2196169,38.47741225743556,1917000,44.08080333854982
2000,Wisconsin,55,"GORE, AL",Democrat,1242987,2598607,47.832819660687434,2480266,50.115068303157805
2000,Wisconsin,55,"BUSH, GEORGE W.",Republican,1237279,2598607,47.61316351414431,2480266,49.884931696842195
2004,Wisconsin,55,"KERRY, JOHN",Democrat,1489504,2997007,49.69971708441121,2967624,50.19180327426925
2004,Wisconsin,55,"BUSH, GEORGE W.",Republican,1478120,2997007,49.31987145842502,2967624,49.80819672573075
2008,Wisconsin,55,"OBAMA, BARACK H.",Democrat,1677211,2983417,56.21778651794234,2939604,57.05567824781841
2008,Wisconsin,55,"MCCAIN, JOHN",Republican,1262393,2983417,42.31366248834809,2939604,42.94432175218159
2012,Wisconsin,55,"OBAMA, BARACK H.",Democrat,1620985,3071434,52.77616253515459,3031951,53.46342998287241
2012,Wisconsin,55,"ROMNEY, MITT",Republican,1410966,3071434,45.938346713619765,3031951,46.53657001712759
2016,Wisconsin,55,"TRUMP, DONALD J.",Republican,1405284,2976150,47.21818456731012,2787820,50.40798903802971
2016,Wisconsin,55,"CLINTON, HILLARY",Democrat,1382536,2976150,46.453841372242664,2787820,49.59201096197029
2020,Wisconsin,55,"BIDEN, JOSEPH R. JR",Democrat,1630866,3298041,49.44953686142774,3241050,50.319063266533995
2020,Wisconsin,55,"TRUMP, DONALD J.",Republican,1610184,3298041,48.822437319608824,3241050,49.680936733466005
1948,Wyoming,56,Harry Truman,Democrat,52354,101425,51.61843726891792,100301,52.19688736901925
1948,Wyoming,56,Thomas Dewey,Republican,47947,101425,47.27335469558787,100301,47.80311263098075
1952,Wyoming,56,Adlai Stevenson,Democrat,47934,129251,37.085979992417855,128981,37.16361324536172
1952,Wyoming,56,Dwight Eisenhower,Republican,81047,129251,62.70512413830454,128981,62.83638675463828
1956,Wyoming,56,Adlai Stevenson,Democrat,49554,124127,39.922015355241,124127,39.922015355241
